Date,Open,High,Low,Close,Volume
2025-08-25,505.6835608535286,507.2406441544574,503.1782400793436,503.3179931640625,21638600
2025-08-26,503.4177851675948,504.0366525259624,497.5787379824689,501.1021423339844,30835700
2025-08-27,501.06219963605827,506.34232576675964,498.96611661319633,505.7933349609375,17277900
2025-08-28,506.1426727693108,510.1352001425548,504.5556467937143,508.68792724609375,18015600
2025-08-29,507.7097597194238,508.64800611235046,503.5475364264987,505.7434387207031,20961600
2025-09-02,499.53505401941584,505.0547219959289,495.88188775050133,504.1763610839844,18128000
2025-09-03,502.8488615493355,506.8413890153064,501.3816064871684,504.40594482421875,16345100
2025-09-04,503.3578996917829,507.20071355848035,502.2100541109688,507.02105712890625,15509500
2025-09-05,508.11900990545524,511.0135863020471,491.4501951138555,494.0752868652344,31994800
2025-09-08,497.1794589519428,500.26371328397477,494.10522614671714,497.2693176269531,16771000
2025-09-09,500.4932596555404,501.3117351050236,496.77024724997165,497.4789123535156,14410500
2025-09-10,502.04038173392,502.2899147028095,495.7920664455459,499.43524169921875,21611800
2025-09-11,501.31173995388707,502.2300346920423,496.9499084839274,500.0740661621094,18881600
2025-09-12,505.70352006176233,511.59249216822343,502.9087629314118,508.94744873046875,23624900
2025-09-15,507.8395136770829,514.5069966795595,506.05284913244947,514.397216796875,17143800
2025-09-16,515.9144004162443,516.2637221986186,507.64986983793983,508.08905029296875,19711900
2025-09-17,509.6660849144807,510.33484666258875,504.9848440594251,509.06719970703125,15816600
2025-09-18,510.5344514878828,512.1115168727503,506.71161989545686,507.5001525878906,18913700
2025-09-19,509.6061757592278,518.3298380532008,509.35664280609984,516.96240234375,52474100
2025-09-22,514.6268375894382,516.772784556969,511.5824866494396,513.4889526367188,20009300
2025-09-23,512.8401566617626,513.6287198501773,506.3622903955001,508.2787170410156,19799600
2025-09-24,509.4265417419943,511.5225942719762,505.9730140478167,509.19696044921875,13533700
2025-09-25,507.3504106819217,509.0572380888419,504.09652154158834,506.0827941894531,15786500
2025-09-26,509.1071380786861,512.9798945996346,505.67356201643696,510.5045166015625,16213100
2025-09-29,510.5444265624633,515.8844074376258,507.9293260645142,513.6386108398438,17617800
2025-09-30,512.2811987663596,517.1919905812645,508.70790002171145,516.982421875,19728200
2025-10-01,513.8382741479315,519.5376290534263,510.7340986553811,518.7391357421875,22632300
2025-10-02,516.6730253227585,520.625588764222,509.7260051791023,514.7765502929688,21222900
2025-10-03,516.1339509263171,519.5176324904353,514.0378984273964,516.3834838867188,15112300
2025-10-06,517.6411650074094,530.0380069481532,517.2319577376861,527.5825805664062,21388600
2025-10-07,527.3030443984364,528.8102332144322,520.4658657072805,523.0010986328125,14615200
2025-10-08,522.3024933531,525.9656203925812,522.1128458539913,523.8695068359375,13363400
2025-10-09,521.3642478231245,523.3505205733983,516.4334737589328,521.4241333007812,18343600
2025-10-10,518.6692706129455,522.6019127014883,508.6779606337136,510.0054626464844,24133800
2025-10-13,515.4452371680482,515.4452371680482,510.7240930552238,513.0896606445312,14284200
2025-10-14,509.2768388871209,514.3174231454748,505.05473007895694,512.610595703125,14684300
2025-10-15,513.9979961583023,516.2238106749688,509.04724028199115,512.4708251953125,14694700
2025-10-16,511.62245544117155,515.884437136842,507.1807563967364,510.65423583984375,15559600
2025-10-17,508.0890780500653,514.5170195527368,506.3622988729776,512.62060546875,19867800
2025-10-20,513.6486038577511,517.730989827423,512.4708156147512,515.8245239257812,14665600
2025-10-21,516.533257830336,517.7210372272165,512.0815676283437,516.6929321289062,15586200
2025-10-22,520.1764726871388,524.2488070435115,516.7428964573043,519.5675659179688,18962700
2025-10-23,521.4839993377199,522.9712060783663,517.6411550810741,519.5875244140625,14023500
2025-10-24,521.8133604589415,524.3685757173844,519.7372899447384,522.6318359375,15532400
2025-10-27,530.7866236569336,533.5813808592218,528.0217787333662,530.527099609375,18734700
2025-10-28,548.9725518014023,552.6855732732587,539.7598137450263,541.057373046875,29986700
2025-10-29,543.9220119141725,545.2495444281135,535.7273269044096,540.538330078125,36023000
2025-10-30,529.4889853080866,533.9705877450752,521.1446173319796,524.77783203125,41023100
2025-10-31,527.8919782690999,528.3311587204174,514.137692119172,516.8426513671875,34006400
2025-11-03,518.8389228578652,523.9793263365088,513.628703759196,516.0641479492188,22374700
2025-11-04,510.80399534425794,514.5868933466259,506.8913048594995,513.3692016601562,20958700
2025-11-05,512.3410686781482,513.8682396575209,505.6336213981725,506.2125549316406,23024300
2025-11-06,504.7153625290288,504.75529633258907,494.88375756631746,496.1713562011719,27406500
2025-11-07,496.02163823572937,498.4470913363115,492.32853818272196,495.8918762207031,24019800
2025-11-10,499.10586069795033,505.9031361854127,497.8681564860657,505.0547180175781,26101500
2025-11-11,503.85694933091565,508.64800052182136,501.411544557113,507.7297058105469,17980000
2025-11-12,508.4084461357136,510.7141588310794,498.18758530403636,510.1851501464844,26574900
2025-11-13,509.3566671737073,512.54071024479,500.3535287599438,502.34979248046875,25273100
2025-11-14,497.2992409027003,510.644258818196,496.51070821491913,509.2268981933594,28505700
2025-11-17,507.5001596757347,511.16328656765256,503.9667643395777,506.54193115234375,19092800
2025-11-18,494.44458869198826,502.0403882023454,485.87063942574486,492.8675537109375,33815100
2025-11-19,489.18443539234676,494.264922953439,481.9279972054541,486.2099914550781,23245300
2025-11-20,492.7099914550781,493.57000732421875,475.5,478.42999267578125,26802500
2025-11-21,478.5,478.9200134277344,468.2699890136719,472.1199951171875,31769200
2025-11-24,475.0,476.8999938964844,468.0199890136719,474.0,34421000
